id,template_id,day_number,task_title,task_description,task_type,sort_order,is_active,is_deleted,created_at,updated_at,created_by,updated_by
ed2057e9-4369-4997-a1e9-d945d425ac45,e81d77a0-0106-4c12-a167-9bf461d3fa06,3,दिन 3 टॉपिक: आव्यूह और परिवर्त,आज का MCQ टेस्ट इसी टॉपिक 'आव्यूह और परिवर्त' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
581afb65-dff8-4e8e-8206-976c3775220b,e81d77a0-0106-4c12-a167-9bf461d3fa06,4,दिन 4 टॉपिक: सममित और विषम-सममित आव्यूह,आज का MCQ टेस्ट इसी टॉपिक 'सममित और विषम-सममित आव्यूह' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
95c731d3-31c4-4a6b-a28a-8df559ed024e,e81d77a0-0106-4c12-a167-9bf461d3fa06,5,दिन 5 टॉपिक: सारणिक और गुणधर्म,आज का MCQ टेस्ट इसी टॉपिक 'सारणिक और गुणधर्म' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4a959d56-731e-4151-8b15-c9697b1a13ee,e81d77a0-0106-4c12-a167-9bf461d3fa06,6,दिन 6 टॉपिक: आव्यूह का सहखंडज और व्युत्क्रम,आज का MCQ टेस्ट इसी टॉपिक 'आव्यूह का सहखंडज और व्युत्क्रम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f1077936-7576-42a4-8fcc-330e7587de31,e81d77a0-0106-4c12-a167-9bf461d3fa06,7,दिन 7 टॉपिक: फलनों की सततता,आज का MCQ टेस्ट इसी टॉपिक 'फलनों की सततता' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
071d135c-efcd-4ff5-b4fe-3ce75c739a3e,e81d77a0-0106-4c12-a167-9bf461d3fa06,8,दिन 8 टॉपिक: अवकलनीयता और श्रृंखला नियम,आज का MCQ टेस्ट इसी टॉपिक 'अवकलनीयता और श्रृंखला नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9cb0c0c3-b0e3-45a9-805c-68f7b1da6636,e81d77a0-0106-4c12-a167-9bf461d3fa06,9,दिन 9 टॉपिक: लघुगणकीय और प्राचलिक अवकलन,आज का MCQ टेस्ट इसी टॉपिक 'लघुगणकीय और प्राचलिक अवकलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
390c7904-0bab-4e6f-81cf-88a648285945,e81d77a0-0106-4c12-a167-9bf461d3fa06,10,दिन 10 टॉपिक: स्पर्श रेखाएं और अभिलंब,आज का MCQ टेस्ट इसी टॉपिक 'स्पर्श रेखाएं और अभिलंब' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5ec50174-04e0-414a-864e-56c3821c915f,e81d77a0-0106-4c12-a167-9bf461d3fa06,11,दिन 11 टॉपिक: उच्चिष्ठ और निम्निष्ठ,आज का MCQ टेस्ट इसी टॉपिक 'उच्चिष्ठ और निम्निष्ठ' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b543f954-0b88-4a14-9197-f7bf39d5de00,e81d77a0-0106-4c12-a167-9bf461d3fa06,12,दिन 12 टॉपिक: अनिश्चित समाकलन,आज का MCQ टेस्ट इसी टॉपिक 'अनिश्चित समाकलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a131859f-93c7-45c9-b5a7-4446afa63220,e81d77a0-0106-4c12-a167-9bf461d3fa06,13,दिन 13 टॉपिक: खंडशः समाकलन और आंशिक भिन्न,आज का MCQ टेस्ट इसी टॉपिक 'खंडशः समाकलन और आंशिक भिन्न' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9a41c981-e6bd-4fc5-9c8b-094faa895c16,e81d77a0-0106-4c12-a167-9bf461d3fa06,14,दिन 14 टॉपिक: निश्चित समाकलन और गुणधर्म,आज का MCQ टेस्ट इसी टॉपिक 'निश्चित समाकलन और गुणधर्म' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a53495d5-4a52-4ca8-b70a-e6664cb7aa92,e81d77a0-0106-4c12-a167-9bf461d3fa06,15,दिन 15 टॉपिक: साधारण वक्रों के अंतर्गत क्षेत्रफल,आज का MCQ टेस्ट इसी टॉपिक 'साधारण वक्रों के अंतर्गत क्षेत्रफल' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
3df4ba0d-c5e6-469a-bb0d-25e2fcb50239,e81d77a0-0106-4c12-a167-9bf461d3fa06,16,दिन 16 टॉपिक: साधारण अवकल समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'साधारण अवकल समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ddd0c9f0-f271-48c0-a820-2b6f8db0af86,e81d77a0-0106-4c12-a167-9bf461d3fa06,17,दिन 17 टॉपिक: समघातीय और रैखिक अवकल समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'समघातीय और रैखिक अवकल समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
72eec9e5-ddd8-4a7a-b155-ecbdaedcc676,e81d77a0-0106-4c12-a167-9bf461d3fa06,18,दिन 18 टॉपिक: सदिश बीजगणित (डॉट और क्रॉस गुणनफल),आज का MCQ टेस्ट इसी टॉपिक 'सदिश बीजगणित (डॉट और क्रॉस गुणनफल)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f7cc1534-3997-4b3e-8b83-ddc1e1373839,e81d77a0-0106-4c12-a167-9bf461d3fa06,19,दिन 19 टॉपिक: त्रिविमीय ज्यामिति,आज का MCQ टेस्ट इसी टॉपिक 'त्रिविमीय ज्यामिति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ac786aa5-7ab6-4f47-941a-035fa4b28a7b,e81d77a0-0106-4c12-a167-9bf461d3fa06,20,दिन 20 टॉपिक: रैखिक प्रोग्रामन और बेज प्रमेय,आज का MCQ टेस्ट इसी टॉपिक 'रैखिक प्रोग्रामन और बेज प्रमेय' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
